1_1,-66.45454545454545
1_2,-65.61481481481482
1_3,-69.5925925925926
1_4,-71.60714285714286
1_5,-71.75
1_6,-70.0
1_7,-72.0
1_8,-70.10144927536231
1_9,-67.85185185185185
1_10,-66.41379310344827
1_11,-65.46753246753246
1_12,-59.5974025974026
1_13,-58.138888888888886
1_14,-57.81944444444444
1_15,-57.34177215189873
1_16,-57.61643835616438
1_17,-57.76923076923077
1_18,-59.91428571428571
1_19,-63.63636363636363
2_1,-68.38461538461539
2_2,-67.30114942528736
2_3,-71.17241379310344
2_4,-68.6
2_5,-71.0
2_8,-71.67307692307692
2_9,-69.75
2_10,-68.20689655172414
2_11,-60.65384615384615
2_12,-56.0
2_13,-54.0
2_14,-53.81818181818182
2_15,-53.0
2_16,-53.23076923076923
2_17,-53.7037037037037
2_18,-55.0
2_19,-60.57142857142857
3_2,-55.504
3_11,-59.62162162162162
3_12,-54.78125
3_13,-53.0
3_14,-51.97142857142857
3_15,-51.09090909090909
3_16,-51.73529411764706
3_17,-52.026315789473685
3_18,-53.9
3_19,-58.142857142857146
4_2,-53.93604651162791
4_11,-59.08860759493671
4_12,-54.082191780821915
4_13,-52.04
4_14,-51.01449275362319
4_15,-50.55714285714286
4_16,-51.013698630136986
4_17,-51.12
4_18,-52.833333333333336
4_19,-57.515151515151516
5_2,-53.65882352941176
5_11,-58.375
5_12,-53.166666666666664
5_13,-50.80882352941177
5_14,-50.592592592592595
5_15,-49.765625
5_16,-50.254901960784316
5_17,-50.470588235294116
5_18,-51.94444444444444
5_19,-56.696969696969695
6_2,-54.46268656716418
6_11,-59.56962025316456
6_12,-54.657534246575345
6_13,-52.44047619047619
6_14,-52.026666666666664
6_15,-51.32911392405063
6_16,-51.85526315789474
6_17,-52.04819277108434
6_18,-53.70238095238095
6_19,-58.275
7_1,-71.46875
7_2,-62.21119592875318
7_9,-72.17391304347827
7_10,-71.6
7_11,-60.095238095238095
7_12,-55.4054054054054
7_13,-53.41463414634146
7_14,-52.79220779220779
7_15,-52.09090909090909
7_16,-52.42253521126761
7_17,-52.7125
7_18,-54.38461538461539
7_19,-59.11842105263158
8_1,-67.4090909090909
8_2,-65.42034548944338
8_3,-70.52941176470588
8_4,-71.4
8_8,-71.07142857142857
8_9,-68.33333333333333
8_10,-67.47058823529412
8_11,-63.21739130434783
8_12,-57.779411764705884
8_13,-55.90769230769231
8_14,-55.55882352941177
8_15,-54.81818181818182
8_16,-55.352112676056336
8_17,-55.55223880597015
8_18,-56.885714285714286
8_19,-61.12676056338028
9_1,-66.06896551724138
9_2,-66.35315985130111
9_3,-69.45454545454545
9_4,-71.19354838709677
9_5,-72.25
9_7,-72.46153846153847
9_8,-69.93650793650794
9_9,-67.89655172413794
9_10,-65.97058823529412
9_11,-69.19672131147541
9_12,-63.62068965517241
9_13,-62.129629629629626
9_14,-61.224137931034484
9_15,-60.129629629629626
9_16,-60.888888888888886
9_17,-61.163636363636364
9_18,-62.9344262295082
9_19,-67.35087719298245
10_1,-64.86666666666666
10_2,-67.53171641791045
10_3,-68.76190476190476
10_4,-70.57142857142857
10_5,-72.06666666666666
10_6,-72.5
10_7,-71.88235294117646
10_8,-69.5925925925926
10_9,-66.86363636363636
10_10,-65.04166666666667
10_12,-70.0
10_13,-68.38983050847457
10_14,-67.52631578947368
10_15,-67.06153846153846
10_16,-67.43103448275862
10_17,-67.5909090909091
10_18,-69.08474576271186
1_1,-66.45454545454545
1_2,-65.61481481481482
1_3,-69.5925925925926
1_4,-71.60714285714286
1_5,-71.75
1_6,-70.0
1_7,-72.0
1_8,-70.10144927536231
1_9,-67.85185185185185
1_10,-66.41379310344827
1_11,-65.46753246753246
1_12,-59.5974025974026
1_13,-58.138888888888886
1_14,-57.81944444444444
1_15,-57.34177215189873
1_16,-57.61643835616438
1_17,-57.76923076923077
1_18,-59.91428571428571
1_19,-63.63636363636363
1_20,-71.68888888888888
2_1,-68.38461538461539
2_2,-67.30114942528736
2_3,-71.17241379310344
2_4,-68.6
2_5,-71.0
2_8,-71.67307692307692
2_9,-69.75
2_10,-68.20689655172414
2_11,-60.65384615384615
2_12,-56.0
2_13,-54.0
2_14,-53.81818181818182
2_15,-53.0
2_16,-53.23076923076923
2_17,-53.7037037037037
2_18,-55.0
2_19,-60.57142857142857
2_20,-68.0
3_2,-55.504
3_11,-59.62162162162162
3_12,-54.78125
3_13,-53.0
3_14,-51.97142857142857
3_15,-51.09090909090909
3_16,-51.73529411764706
3_17,-52.026315789473685
3_18,-53.9
3_19,-58.142857142857146
3_20,-66.94444444444444
4_2,-53.93604651162791
4_11,-59.08860759493671
4_12,-54.082191780821915
4_13,-52.04
4_14,-51.01449275362319
4_15,-50.55714285714286
4_16,-51.013698630136986
4_17,-51.12
4_18,-52.833333333333336
4_19,-57.515151515151516
4_20,-66.12345679012346
5_2,-53.65882352941176
5_11,-58.375
5_12,-53.166666666666664
5_13,-50.80882352941177
5_14,-50.592592592592595
5_15,-49.765625
5_16,-50.254901960784316
5_17,-50.470588235294116
5_18,-51.94444444444444
5_19,-56.696969696969695
5_20,-65.25
6_2,-54.46268656716418
6_11,-59.56962025316456
6_12,-54.657534246575345
6_13,-52.44047619047619
6_14,-52.026666666666664
6_15,-51.32911392405063
6_16,-51.85526315789474
6_17,-52.04819277108434
6_18,-53.70238095238095
6_19,-58.275
6_20,-66.57954545454545
7_1,-71.46875
7_2,-62.21119592875318
7_9,-72.17391304347827
7_10,-71.6
7_11,-60.095238095238095
7_12,-55.4054054054054
7_13,-53.41463414634146
7_14,-52.79220779220779
7_15,-52.09090909090909
7_16,-52.42253521126761
7_17,-52.7125
7_18,-54.38461538461539
7_19,-59.11842105263158
7_20,-67.375
8_1,-67.4090909090909
8_2,-65.42034548944338
8_3,-70.52941176470588
8_4,-71.4
8_8,-71.07142857142857
8_9,-68.33333333333333
8_10,-67.47058823529412
8_11,-63.21739130434783
8_12,-57.779411764705884
8_13,-55.90769230769231
8_14,-55.55882352941177
8_15,-54.81818181818182
8_16,-55.352112676056336
8_17,-55.55223880597015
8_18,-56.885714285714286
8_19,-61.12676056338028
8_20,-69.61971830985915
9_1,-66.06896551724138
9_2,-66.35315985130111
9_3,-69.45454545454545
9_4,-71.19354838709677
9_5,-72.25
9_7,-72.46153846153847
9_8,-69.93650793650794
9_9,-67.89655172413794
9_10,-65.97058823529412
9_11,-69.19672131147541
9_12,-63.62068965517241
9_13,-62.129629629629626
9_14,-61.224137931034484
9_15,-60.129629629629626
9_16,-60.888888888888886
9_17,-61.163636363636364
9_18,-62.9344262295082
9_19,-67.35087719298245
10_1,-64.86666666666666
10_2,-67.53171641791045
10_3,-68.76190476190476
10_4,-70.57142857142857
10_5,-72.06666666666666
10_6,-72.5
10_7,-71.88235294117646
10_8,-69.5925925925926
10_9,-66.86363636363636
10_10,-65.04166666666667
10_12,-70.0
10_13,-68.38983050847457
10_14,-67.52631578947368
10_15,-67.06153846153846
10_16,-67.43103448275862
10_17,-67.5909090909091
10_18,-69.08474576271186
1_1,-66.45454545454545
1_2,-65.61481481481482
1_3,-69.5925925925926
1_4,-71.60714285714286
1_5,-71.75
1_6,-70.0
1_7,-72.0
1_8,-70.10144927536231
1_9,-67.85185185185185
1_10,-66.41379310344827
1_11,-65.46753246753246
1_12,-59.5974025974026
1_13,-58.138888888888886
1_14,-57.81944444444444
1_15,-57.34177215189873
1_16,-57.61643835616438
1_17,-57.76923076923077
1_18,-59.91428571428571
1_19,-63.63636363636363
1_20,-71.68888888888888
2_1,-68.38461538461539
2_2,-67.30114942528736
2_3,-71.17241379310344
2_4,-68.6
2_5,-71.0
2_8,-71.67307692307692
2_9,-69.75
2_10,-68.20689655172414
2_11,-60.65384615384615
2_12,-56.0
2_13,-54.0
2_14,-53.81818181818182
2_15,-53.0
2_16,-53.23076923076923
2_17,-53.7037037037037
2_18,-55.0
2_19,-60.57142857142857
2_20,-68.0
3_2,-55.504
3_11,-59.62162162162162
3_12,-54.78125
3_13,-53.0
3_14,-51.97142857142857
3_15,-51.09090909090909
3_16,-51.73529411764706
3_17,-52.026315789473685
3_18,-53.9
3_19,-58.142857142857146
3_20,-66.94444444444444
4_2,-53.93604651162791
4_11,-59.08860759493671
4_12,-54.082191780821915
4_13,-52.04
4_14,-51.01449275362319
4_15,-50.55714285714286
4_16,-51.013698630136986
4_17,-51.12
4_18,-52.833333333333336
4_19,-57.515151515151516
4_20,-66.12345679012346
5_2,-53.65882352941176
5_11,-58.375
5_12,-53.166666666666664
5_13,-50.80882352941177
5_14,-50.592592592592595
5_15,-49.765625
5_16,-50.254901960784316
5_17,-50.470588235294116
5_18,-51.94444444444444
5_19,-56.696969696969695
5_20,-65.25
6_2,-54.46268656716418
6_11,-59.56962025316456
6_12,-54.657534246575345
6_13,-52.44047619047619
6_14,-52.026666666666664
6_15,-51.32911392405063
6_16,-51.85526315789474
6_17,-52.04819277108434
6_18,-53.70238095238095
6_19,-58.275
6_20,-66.57954545454545
7_1,-71.46875
7_2,-62.21119592875318
7_9,-72.17391304347827
7_10,-71.6
7_11,-60.095238095238095
7_12,-55.4054054054054
7_13,-53.41463414634146
7_14,-52.79220779220779
7_15,-52.09090909090909
7_16,-52.42253521126761
7_17,-52.7125
7_18,-54.38461538461539
7_19,-59.11842105263158
7_20,-67.375
8_1,-67.4090909090909
8_2,-65.42034548944338
8_3,-70.52941176470588
8_4,-71.4
8_8,-71.07142857142857
8_9,-68.33333333333333
8_10,-67.47058823529412
8_11,-63.21739130434783
8_12,-57.779411764705884
8_13,-55.90769230769231
8_14,-55.55882352941177
8_15,-54.81818181818182
8_16,-55.352112676056336
8_17,-55.55223880597015
8_18,-56.885714285714286
8_19,-61.12676056338028
8_20,-69.61971830985915
9_1,-66.06896551724138
9_2,-66.35315985130111
9_3,-69.45454545454545
9_4,-71.19354838709677
9_5,-72.25
9_7,-72.46153846153847
9_8,-69.93650793650794
9_9,-67.89655172413794
9_10,-65.97058823529412
9_11,-69.19672131147541
9_12,-63.62068965517241
9_13,-62.129629629629626
9_14,-61.224137931034484
9_15,-60.129629629629626
9_16,-60.888888888888886
9_17,-61.163636363636364
9_18,-62.9344262295082
9_19,-67.35087719298245
10_1,-64.86666666666666
10_2,-67.53171641791045
10_3,-68.76190476190476
10_4,-70.57142857142857
10_5,-72.06666666666666
10_6,-72.5
10_7,-71.88235294117646
10_8,-69.5925925925926
10_9,-66.86363636363636
10_10,-65.04166666666667
10_12,-70.0
10_13,-68.38983050847457
10_14,-67.52631578947368
10_15,-67.06153846153846
10_16,-67.43103448275862
10_17,-67.5909090909091
10_18,-69.08474576271186
